tree.number.20,median.shifts.20,ESS.shifts.20,ESS.logLik.20,root.lambda.mean.20,root.mu.mean.20,root.lambda.decay.20,root.mu.decay.20,tip.lambda.mean.20,tip.mu.mean.20,median.shifts.50,ESS.shifts.50,ESS.logLik.50,root.lambda.mean.50,root.mu.mean.50,root.lambda.decay.50,root.mu.decay.50,tip.lambda.mean.50,tip.mu.mean.50,median.shifts.80,ESS.shifts.80,ESS.logLik.80,root.lambda.mean.80,root.mu.mean.80,root.lambda.decay.80,root.mu.decay.80,tip.lambda.mean.80,tip.mu.mean.80,median.shifts.s20,ESS.shifts.s20,ESS.logLik.s20,root.lambda.mean.s20,root.mu.mean.s20,root.lambda.decay.s20,root.mu.decay.s20,tip.lambda.mean.s20,tip.mu.mean.s20
1607,0,406,250.626842,6.972830788,4.772278842,-0.173497879,-0.173497879,4.148469885,4.771692344,0,1126,283.3620886,10.94057267,7.718840577,-0.176281461,-0.176281461,5.82311306,7.714744712,0,443.6270552,220.0711101,9.295062689,7.205156652,-0.121702986,-0.121702986,5.519276241,7.259848471,0,271,404.6033602,14.05270262,6.882752649,-0.801300726,-0.801300726,5.210944384,6.880836851
1608,0,346.7583037,356.20831,2.666989574,2.776585364,0.070395365,0.070395365,2.961215324,2.774974225,0,271,271,4.211264133,5.548574133,0.196616761,0.196616761,6.049318025,5.546801846,0,244.9939125,361,1.867895413,2.430421503,0.081899002,0.081899002,2.314649139,2.432734132,0,246.6535787,361,6.62183964,5.498888698,0.056292578,0.056292578,5.71447919,5.525368027
1609,0,286.8098114,359.3347839,6.939100472,5.364328639,-0.060164488,-0.060164488,4.843020542,5.394069367,0,1084.456554,352.8534813,5.048410999,4.66589074,-0.007859433,-0.007859433,4.614919883,4.664824969,0,299.8776231,406,3.154703999,4.506883333,0.135023708,0.135023708,4.820790398,4.537588444,0,837.5114962,304.940615,7.811459937,5.679430262,-0.074477259,-0.074477259,6.081556867,5.680383294
1610,0,763.5071817,388.1211651,5.428712664,3.469080199,-0.090028566,-0.090028566,3.03775944,3.46943549,0,586,242.1468527,6.625810836,4.417956246,-0.083429956,-0.083429956,3.54534534,4.416990207,0,856,298.8639837,3.692590164,2.760212243,-0.050132212,-0.050132212,2.345828167,2.75945058,0,811,285.7110395,4.686248792,2.744703822,-0.103227269,-0.103227269,3.067195094,2.744337106
1611,0,271,271,1.715522694,3.124865351,1.073154948,1.073154948,3.430344769,3.124866791,0,51.61775192,37.28116907,5.742821369,4.492473437,-0.016313685,-0.016313685,4.010266426,4.534304382,0,3291.985243,295.5575223,6.054403206,4.915258667,-0.028324941,-0.028324941,4.253027676,4.915652886,0,271,271,1.820912509,2.607100406,1.260619535,1.260619535,3.622520538,2.607097908
1612,0,451,329.9443329,7.637804922,5.206361774,-0.103803458,-0.103803458,5.276075438,5.201249908,0,856,276.348427,11.36711891,8.89179257,-0.109515394,-0.109515394,8.062371712,8.891702319,0,406,280.8549615,3.619328387,3.017494719,0.010996589,0.010996589,2.873910857,3.02711333,0,225.441844,271,6.942772546,5.116741565,0.444668662,0.444668662,7.376427737,5.243330503
1613,0,271,654.7275574,1.082471967,1.814960369,0.710452148,0.710452148,2.159970068,1.815017708,0,272.3218663,780.1327559,4.430997799,3.146792394,0.030126595,0.030126595,2.72397486,3.15086427,0,494.1722547,473.2566102,5.204583206,3.837919852,-0.043805225,-0.043805225,3.187643575,3.837918666,0,442.129285,297.1594104,5.203159932,2.845043174,-0.111262278,-0.111262278,3.043445654,2.84506567
1614,0,811,189.9122898,7.73245217,5.122463724,-0.129190719,-0.129190719,4.162766951,5.122351874,0,946,412.2045076,7.008974397,4.694007347,-0.120474334,-0.120474334,3.496003349,4.691334036,0,2621.615716,486.9512729,7.422681577,5.453806081,-0.0860229,-0.0860229,3.995234857,5.445471708,0,406,232.2074228,7.874692709,3.428652389,-0.335501873,-0.335501873,3.441027564,3.428819252
1615,0,766,226.7931861,6.346754073,4.331564243,-0.096271263,-0.096271263,3.629206516,4.333145531,0,1081,273.6063753,6.133205606,4.721002803,-0.063205843,-0.063205843,3.886763392,4.719527108,0,1454.699972,303.6675023,4.292363268,3.550525468,-0.035787883,-0.035787883,3.019597628,3.547913598,0,406,235.7877031,8.133807685,5.143280837,-0.181405169,-0.181405169,4.73716694,5.142607157
1616,0,631,371.3758115,3.493148621,1.977849002,-0.105319386,-0.105319386,1.710818202,1.978050298,0,406,307.4356779,4.387870074,2.735651404,-0.092195223,-0.092195223,2.113031439,2.735671743,0,1891,514.0946826,4.595970053,3.11648009,-0.07761074,-0.07761074,2.246049821,3.115837571,0,598.4341606,345.3575862,3.519124327,1.533601719,-0.170333211,-0.170333211,1.783761229,1.534227574
1617,0,541,318.8478098,5.080444954,3.688895582,0.06952114,0.06952114,3.421408813,3.688785721,0,999.2391809,326.9904325,5.750382336,4.068832706,-0.05656819,-0.05656819,3.483248635,4.068820665,0,1216,274.7516043,5.257132969,4.166537155,-0.03136189,-0.03136189,3.704568,4.166286391,0,406,310.6818748,6.882991872,3.415364926,-0.163110679,-0.163110679,3.621339521,3.415362227
1618,0,361,361,3.174368338,5.631253213,1.480009235,1.480009235,6.329661933,5.630752201,0,1900.695913,184.8937165,14.13037937,10.07783764,-0.121842386,-0.121842386,8.374289178,10.0777235,0,2746,251.7102208,9.346785838,6.722260506,-0.110457655,-0.110457655,5.214611584,6.718852821,0,1671.82937,209.9030244,11.21705322,6.336576935,-0.219324441,-0.219324441,7.069784528,6.336606834
1619,0,676,322.7358347,8.54848324,5.601779467,-0.217182688,-0.217182688,4.521554428,5.602720357,0,807.728548,367.2889519,10.76653514,7.721340619,-0.169932716,-0.169932716,6.040340109,7.714780533,0,378.7771036,255.8869173,2.989730906,2.335758039,-0.052671463,-0.052671463,1.922355245,2.351163412,0,496,281.4549705,11.70594347,6.130733024,-0.358576299,-0.358576299,6.588156938,6.131590312
1620,0,721,488.1535446,1.904057171,3.477385756,0.822392637,0.822392637,3.804145257,3.477339787,0,245.6890047,361,1.774248809,3.337978449,0.690436368,0.690436368,3.546208951,3.337927978,0,4098.649237,104.0652648,6.476574259,5.439219238,-0.02231039,-0.02231039,4.791356896,5.43879662,0,600.9994664,279.1192631,7.770147617,4.620658586,-0.122014222,-0.122014222,4.723206992,4.620691602
1621,0,585.7583744,325.6565528,10.13930971,7.200834133,-0.123712497,-0.123712497,6.240826795,7.200828421,0,900.0824485,344.2539158,9.886017442,7.244249411,-0.109965975,-0.109965975,5.898303251,7.24255703,0,1318.562932,225.1957857,10.74714215,8.653279088,-0.069091488,-0.069091488,7.149988373,8.666030539,0,346.8231136,290.4717079,10.19676593,6.023339254,-0.205913964,-0.205913964,6.510387918,6.023488663
1622,0,353.4192023,296.6404076,7.202841976,5.549359718,-0.067755636,-0.067755636,5.220919047,5.550558187,0,451,312.5350769,6.148131463,4.354866608,-0.093952233,-0.093952233,3.575508556,4.354708416,0,299.7484106,406,2.778657436,3.430654719,0.073840613,0.073840613,4.136978337,3.85868985,0,301.9886097,451,4.055987916,2.654955463,0.144749271,0.144749271,4.1450946,2.657406316
1623,0,312.520922,223.6550751,6.338162709,4.196470897,-0.160644933,-0.160644933,3.056959476,4.197466269,0,1067.540642,230.8674305,9.979405787,7.709555818,-3.245675092,-3.245675092,4.906242265,8.384631666,,,,,,,,,,0,255.7021289,316,4.158388133,2.206417952,0.12675175,0.12675175,3.798094029,2.217063918
1624,0,946,302.3611404,11.91984545,8.44723963,-0.141751835,-0.141751835,7.323760928,8.447359832,0,586,464.3038999,11.68054157,8.32400285,-0.12601654,-0.12601654,6.858903729,8.323839045,0,3421,287.1713435,10.93024204,8.378045744,-0.091599491,-0.091599491,6.599173705,8.373170237,0,406,268.8315043,10.83472049,6.304572906,-0.250508199,-0.250508199,7.032519464,6.304039222
1625,0,279.5128268,361,2.291592659,3.968629141,1.931941163,1.931941163,4.582540118,3.969087953,0,540.1040819,247.8788459,2.430277115,4.456851137,1.729525784,1.729525784,4.859668018,4.456714033,0,232.5601673,486.508863,10.80407886,7.688249186,-0.090785186,-0.090785186,6.229423906,7.690178609,0,728.167666,333.1398314,9.477484915,4.919346068,-0.208648298,-0.208648298,5.756706089,4.919354315
1626,0,354.060515,265.1311967,6.687533106,4.276749247,-0.159827362,-0.159827362,3.886305785,4.283808795,0,263.5027372,316,3.936992022,4.175432731,0.143876371,0.143876371,4.338274319,4.167323532,0,316,316,4.420214019,5.427403861,0.136869639,0.136869639,5.325531616,5.386683488,0,283.7067299,406,8.398128202,5.08919652,-0.116058061,-0.116058061,5.669427665,5.093677211
1627,0,1239.126785,283.0247028,9.927956037,7.765132011,-0.091367427,-0.091367427,7.322875319,7.764284219,0,348.2532608,248.678728,8.808619601,7.215232683,-0.064556807,-0.064556807,6.749135231,7.215345071,0,2154.510716,451.6521075,9.579139758,8.025796944,-0.063851709,-0.063851709,6.944401393,8.016274879,0,361,486.5651123,8.059731247,6.349777701,0.240418973,0.240418973,8.316838121,6.353727765
1628,0,1279.438232,285.5682005,7.353749764,5.682843524,-0.063362379,-0.063362379,5.157095298,5.682884167,0,3079.619969,237.2804818,7.686701709,6.184089767,-0.050253518,-0.050253518,5.33299613,6.182979843,1,308.9922229,383.2528593,3.446555036,2.348985603,-0.088763943,-0.088763943,3.452906931,2.600134542,0,827.3401759,293.8162097,8.036530907,5.163566139,-0.136841135,-0.136841135,5.515701612,5.163610673
1629,0,901,192.3077375,15.08729947,10.29171958,-0.178146718,-0.178146718,8.764764818,10.29113766,0,991,262.9860634,12.18062598,8.689631302,-0.146666787,-0.146666787,7.347426758,8.689577773,0,2521,242.8273671,12.76147737,9.356842765,-0.12839988,-0.12839988,7.412198372,9.355789859,0,451,277.5693903,12.93906222,6.289796851,-0.43600722,-0.43600722,6.897967781,6.290009718
1630,0,676,253.6407701,8.128926124,5.786982663,-0.113782156,-0.113782156,5.10177113,5.787375068,0,946,330.7967909,5.801997569,4.478552368,-0.067481991,-0.067481991,4.088460427,4.477911878,0,776.5688012,230.0431622,4.763380721,4.181602497,-0.018526134,-0.018526134,4.071176495,4.181167784,0,271,271,3.555128487,1.801253663,0.187091561,0.187091561,3.614752296,1.81410107
1631,0,451,386.3240322,10.34787011,7.876244279,-0.088221663,-0.088221663,7.099786535,7.876222555,0,361,307.628442,9.461988504,7.431775873,-0.068049279,-0.068049279,6.529093111,7.431718147,0,4501,238.5924453,8.37849816,6.846795452,-0.047323731,-0.047323731,5.915859475,6.845380218,0,361,212.0025013,10.02175144,6.214927812,-0.188576323,-0.188576323,6.795447807,6.215022592
1632,0,1412.220238,282.3437141,10.41464326,7.2630581,-0.105809873,-0.105809873,6.185629854,7.263026735,0,766,244.4025059,7.717895548,5.783391084,-0.067928997,-0.067928997,5.186966292,5.783362593,0,639.9995108,319.3830118,7.98870667,5.882804355,-0.070572722,-0.070572722,4.83652148,5.882649002,0,541,364.7530212,6.155316765,3.08598963,-0.147827498,-0.147827498,3.997492235,3.086041707
1633,0,247.7620848,284.5192996,5.234746759,3.141302116,-0.149155614,-0.149155614,2.906976191,3.152942672,0,1081,320.5933793,8.492283182,5.862169787,-0.130707204,-0.130707204,4.69598789,5.859660397,0,717.3383086,255.7090353,5.743663832,4.759812403,-0.045396484,-0.045396484,4.177769208,4.758672596,0,631,317.68876,7.216939984,5.277511933,-0.011180712,-0.011180712,6.207757757,5.27901247
1634,0,267.7123388,256.3427249,9.560788446,6.797793959,-0.174996194,-0.174996194,5.223159808,6.79208411,0,237.958546,542.8207926,3.214951845,4.678526819,0.212305858,0.212305858,4.954796158,4.561768897,1,282.0492754,566.8820047,1.284460908,2.038627443,0.038057987,0.038057987,2.835542581,2.152237121,0,361,361,7.128079141,5.483854645,0.289527871,0.289527871,7.596722411,5.489617484
1635,0,264.7336513,144.2120163,10.00012271,7.906459861,-0.066140529,-0.066140529,7.511178271,7.906340468,0,2216.439927,302.8256675,10.63603778,8.657080307,-0.055046385,-0.055046385,7.775183856,8.656926182,0,4501,159.644149,8.975003006,7.985927774,-0.023972218,-0.023972218,7.383730397,7.985229175,0,393.4051167,358.7383852,12.62550206,7.999054517,-0.216658869,-0.216658869,8.205765951,7.999033974
1636,0,347.5216014,280.2064567,3.947137404,2.585453911,-0.081397485,-0.081397485,2.439379913,2.591059927,0,496,248.0525781,3.433238694,2.742551637,-0.01787804,-0.01787804,2.633914833,2.740336093,0,242.5605757,721,3.034505261,4.406329919,0.154947554,0.154947554,4.610137054,4.526513335,0,231.6622514,361,3.030076634,1.646026013,0.070226499,0.070226499,2.603680125,1.659791852
1637,0,259.6954788,316.3982176,7.899101645,4.886779556,-0.141454229,-0.141454229,4.165051649,4.886760903,0,541,398.0036455,8.044957874,5.289558466,-0.11970875,-0.11970875,4.213671821,5.289171694,0,1035.334973,251.2430411,9.676527481,6.770235141,-0.095859298,-0.095859298,5.120826669,6.767442518,0,351.4483899,252.8978026,7.217530341,3.491509608,-0.231644374,-0.231644374,4.004217176,3.491866673
1638,0,177.3639391,361,10.76040269,7.121777396,-0.178494359,-0.178494359,5.928536045,7.120770298,0,406,406,8.754209581,6.800478966,-0.084622528,-0.084622528,6.197843832,6.79978807,0,946,308.5648923,6.857461871,5.455195042,-0.068479203,-0.068479203,4.756511139,5.441782448,0,631,285.2119222,8.373153376,5.381680599,-0.089321591,-0.089321591,6.496129944,5.381955662
1639,0,1081,290.6051155,10.38183439,7.2691737,-0.117786033,-0.117786033,6.36992308,7.269025373,0,1476.533201,243.1166929,9.770306484,7.02999971,-0.10123424,-0.10123424,5.92209759,7.029986969,0,4501,240.9735976,11.39233052,8.274025717,-0.096038003,-0.096038003,6.344221832,8.27335371,0,946,300.072993,7.749365127,5.047748879,-0.094839023,-0.094839023,6.156002725,5.047774034
1640,0,406,244.6515637,9.803253842,6.697005862,-0.137105482,-0.137105482,5.562775639,6.696835329,0,2116,243.4581791,8.295447491,6.105241914,-0.099041827,-0.099041827,4.934687162,6.104852887,0,426.6149321,235.8055249,3.53232268,3.939224861,0.061329127,0.061329127,4.129213719,3.949303124,0,361,284.0838033,10.19035548,5.641228172,-0.322814785,-0.322814785,5.55408363,5.641713553
1641,0,241.0739674,296.3293758,3.848109635,3.232171823,-0.017836042,-0.017836042,3.215643624,3.231510443,0,1036,277.2983927,3.648133176,3.017113301,-0.021551376,-0.021551376,2.709441461,3.016579057,0,451,333.5654553,1.723926729,2.319570488,0.040019174,0.040019174,2.50209109,2.318966408,0,586,254.0046053,4.957177048,4.015234437,-0.006935231,-0.006935231,4.438539825,4.015285917
1642,0,721,337.2616785,13.42736766,8.422599029,-0.219734571,-0.219734571,6.658280074,8.422477607,0,561.6010497,364.0690196,10.17009055,7.263029461,-0.137963551,-0.137963551,5.992066069,7.274606667,0,1351,298.6975725,9.586922665,7.132374478,-0.121197777,-0.121197777,5.614193249,7.12674891,0,232.7657152,379.7774657,8.352271285,3.661656183,-0.28229435,-0.28229435,4.862848059,3.680069175
1643,0,271,271,2.071278044,3.764018155,0.772162022,0.772162022,4.134305815,3.763912308,0,98.02125921,526.1397626,5.859656821,4.675236883,-0.034188701,-0.034188701,4.231884539,4.675546477,0,4501,252.8503917,6.670762666,5.530976459,-0.027162606,-0.027162606,4.774145474,5.529086431,0,161.4249847,221.5183609,8.24691679,5.251426753,-0.114765498,-0.114765498,5.161664173,5.251421604
1644,0,250.9666578,251.3879905,1.930874181,1.224455017,-0.055240042,-0.055240042,1.114694367,1.236464683,0,200.2426785,496,0.947221803,0.951079762,0.005367001,0.005367001,0.996042216,1.038609306,0,361,361,0.806654285,0.797856779,0.04167623,0.04167623,0.84082749,0.823413011,0,252.8067444,364.5646484,1.073666506,0.741942721,0.136324218,0.136324218,1.376481107,0.685443679
1645,0,229.5400531,635.3865419,5.742159041,3.86357587,0.036217145,0.036217145,3.471970555,3.872494544,0,1807.127122,115.8885776,6.894841559,4.424613836,-0.095377349,-0.095377349,3.503189866,4.427455536,0,408.511568,279.7283468,7.002560973,4.620538003,-0.090359989,-0.090359989,3.41590315,4.620191166,0,451,264.9526994,6.92846816,3.673259579,-0.178239047,-0.178239047,3.720650755,3.673277263
1646,0,673.4304577,257.6679127,7.511217299,5.166668594,-0.086297778,-0.086297778,4.602317994,5.166640674,0,1076.511493,276.5930484,7.595619664,5.170599879,-0.087981477,-0.087981477,4.230123116,5.171429664,0,1666,387.7744749,6.183312503,4.325104862,-0.074929786,-0.074929786,3.405426141,4.324925566,0,271,271,8.187814096,4.888127269,-0.145905259,-0.145905259,5.019325766,4.888220078
1647,0,271,271,3.517456531,6.439358561,1.887175498,1.887175498,7.032828943,6.439331734,0,3188.154439,425.748673,11.93058342,8.683098234,-0.095865149,-0.095865149,7.405212781,8.683068901,0,4501,156.4091878,12.76751289,9.931107247,-0.069145952,-0.069145952,8.223535127,9.930636408,0,856,291.2851744,11.66128082,7.361766822,-0.172591963,-0.172591963,7.884416427,7.36175891
1648,0,1216,332.4002251,8.348976299,6.318733676,-0.078063583,-0.078063583,5.169023327,6.318128523,0,316,316,2.616819228,3.768715658,0.114268233,0.114268233,4.111406229,3.793530607,0,361.17398,484.8355046,3.231583939,4.058336585,0.118193982,0.118193982,4.345790329,4.058417883,0,206.6991164,333.6152532,5.810478303,3.641169808,-0.015362738,-0.015362738,4.586237713,3.641433302
1649,0,586,320.8666591,10.13580654,7.167767679,-0.157412069,-0.157412069,6.606668891,7.168242553,0,721,247.1016109,8.478462399,5.924414882,-0.179590681,-0.179590681,4.97215576,5.923747938,0,316,376.9763369,2.813239525,2.756379938,0.07821116,0.07821116,2.592103403,2.789637874,0,406,406,6.087341084,3.098100581,0.319017234,0.319017234,6.012614335,3.109886653
1650,0,2524.62708,208.2236891,9.103993338,6.731772002,-0.079064788,-0.079064788,6.13892137,6.73178278,0,612.8688703,267.3072098,8.738611671,6.731036764,-0.065406673,-0.065406673,5.924363091,6.731001785,0,3998.33549,250.8559195,8.602520877,6.683867284,-0.059127025,-0.059127025,5.428939707,6.682775406,0,316,316,7.675125633,4.479494367,-0.141824238,-0.141824238,5.461775445,4.479508508
1651,0,541,284.1168766,8.995896266,6.295417634,-0.133482811,-0.133482811,5.815345926,6.295449739,0,580.6474116,389.0013941,8.104835412,5.817655264,-0.1202309,-0.1202309,5.081218934,5.817285546,0,793.6641344,252.3267158,6.614471871,4.56698074,-0.129783943,-0.129783943,3.594189219,4.562937795,0,586,316.7392379,11.72811288,6.39476116,-0.344054023,-0.344054023,6.326342738,6.396718553
1652,0,1486,305.6898032,7.164768762,4.272761635,-0.140617839,-0.140617839,3.690732381,4.272842798,0,1181.833812,373.440276,8.561078284,5.581115814,-0.119269346,-0.119269346,4.446620326,5.581133872,0,1345.929215,442.6849978,8.348468131,5.357279231,-0.11850863,-0.11850863,3.884760204,5.356120888,0,825.9216242,248.3560919,5.07404264,2.701793414,-0.082957977,-0.082957977,3.769268846,2.702401122
1653,0,327.4666161,263.7445643,5.920266987,3.601847523,-0.160006514,-0.160006514,2.814178887,3.601603568,0,1441,265.4101054,7.787311631,5.096412443,-0.136105807,-0.136105807,3.606718417,5.094488935,0,1017.297152,352.3632307,3.381508766,2.747165227,-0.031679535,-0.031679535,2.402213776,2.779337846,0,451,295.0020309,4.220604191,1.719255607,-0.141458895,-0.141458895,2.684673221,1.724105174
1654,0,392.5949786,451,8.232986364,5.661949933,-0.132716675,-0.132716675,4.853332729,5.661646719,0,680.0336829,190.2857421,6.528739869,4.440459596,-0.130766877,-0.130766877,3.492275442,4.442744301,0,542.6240477,373.7563966,6.250419894,4.990609106,-0.065493197,-0.065493197,4.189823735,4.99824077,0,901,329.7605419,7.68308768,3.652716398,-0.267732636,-0.267732636,4.091493986,3.653714682
1655,0,541,352.1890319,6.369460813,3.85282159,-0.138159109,-0.138159109,3.282233811,3.852422403,0,782.7100621,429.8147295,5.738081839,3.881893087,-0.103997379,-0.103997379,3.171370125,3.88145412,0,453.7176291,337.0232867,4.499126404,3.694673212,-0.032705439,-0.032705439,3.284993704,3.70674581,0,266.0324273,326.7389038,4.502735188,2.029027317,-0.081252635,-0.081252635,3.05017829,2.036737578
1656,0,470.650195,243.4631634,3.162951331,5.664092742,2.037552821,2.037552821,6.323905081,5.664088967,0,396.4585488,355.3879749,2.758125423,5.041737419,1.687123206,1.687123206,5.514363986,5.04199296,0,341.2605062,264.0866561,11.1750194,8.209107225,-0.094400807,-0.094400807,6.776679995,8.223188541,0,224.7999356,24.69438682,12.31870404,6.596997931,-0.250998651,-0.250998651,7.002769512,6.597093808
1657,0,316,316,1.384108544,2.402423386,0.905399598,0.905399598,2.765588114,2.402529881,0,631,277.1121625,4.670716054,3.50969141,0.163521829,0.163521829,3.081179888,3.509717547,0,2854.611695,417.2699404,5.843575995,4.01946483,-0.062072659,-0.062072659,3.111954229,4.019370089,0,346.8231136,251.4361166,5.605865121,2.994662298,-0.126037396,-0.126037396,3.262024642,2.994690214
